site_id,site_number,name,habitat_type,plant_id,cage,water,taxon_id,taxon_name,order,suborder,superfamily,family,subfamily,genus,species,guild,comment,dry_mass,indiv_count,sum_biomass
SG,1,Stan's Compound Garden,Urban,3,1,MEDIUM,180,Rhopalidae #1,Hemiptera,Heteroptera,na,Rhopalidae,na,Harmostes,na,H,na,1140.12224,1,1140.12
SG,1,Stan's Compound Garden,Urban,23,0,LOW,180,Rhopalidae #1,Hemiptera,Heteroptera,na,Rhopalidae,na,Harmostes,na,H,na,1140.12224,1,1140.12
SG,1,Stan's Compound Garden,Urban,38,1,LOW,180,Rhopalidae #1,Hemiptera,Heteroptera,na,Rhopalidae,na,Harmostes,na,H,na,1140.12224,1,1140.12
SG,1,Stan's Compound Garden,Urban,10,0,HIGH,184,Rhopalidae #5,Hemiptera,Heteroptera,na,Rhopalidae,na,Arhyssus,na,H,na,145.59478,1,145.59
SG,1,Stan's Compound Garden,Urban,3,1,MEDIUM,190,Scelionidae,Hymenoptera,Apocrita,Platygastroidea,Scelionidae,na,na,na,P,na,0.65881,1,0.65
SG,1,Stan's Compound Garden,Urban,43,0,MEDIUM,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,na,H,na,1.11161,1,1.11
SG,1,Stan's Compound Garden,Urban,48,0,HIGH,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,na,H,na,1.11161,1,1.11
SG,1,Stan's Compound Garden,Urban,19,0,HIGH,221,Tingidae #1 I,Hemiptera,Heteroptera,na,Tingidae,na,na,na,H,immature,5.35212,17,90.98
SG,1,Stan's Compound Garden,Urban,20,0,HIGH,221,Tingidae #1 I,Hemiptera,Heteroptera,na,Tingidae,na,na,na,H,immature,5.35212,1,5.35
SG,1,Stan's Compound Garden,Urban,38,1,LOW,221,Tingidae #1 I,Hemiptera,Heteroptera,na,Tingidae,na,na,na,H,immature,5.35212,1,5.35
SG,1,Stan's Compound Garden,Urban,16,0,MEDIUM,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
SG,1,Stan's Compound Garden,Urban,35,0,MEDIUM,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
SG,1,Stan's Compound Garden,Urban,35,0,MEDIUM,224,Torymidae,Hymenoptera,Apocrita,Chalcidoidea,Torymidae,na,na,na,P,na,8.56569,1,8.56
SG,1,Stan's Compound Garden,Urban,4,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,7,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,8,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,9,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,11,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,25,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,27,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,29,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,30,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,33,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,34,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,37,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,42,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,44,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,49,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,53,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,55,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,56,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,57,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,59,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,60,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SG,1,Stan's Compound Garden,Urban,13,1,LOW,229,Delphacidae I,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,na,na,H,immature,3.87541,1,3.87
SG,1,Stan's Compound Garden,Urban,15,0,MEDIUM,229,Delphacidae I,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,na,na,H,immature,3.87541,1,3.87
SG,1,Stan's Compound Garden,Urban,17,0,LOW,229,Delphacidae I,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,na,na,H,immature,3.87541,1,3.87
SG,1,Stan's Compound Garden,Urban,50,1,HIGH,229,Delphacidae I,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,na,na,H,immature,3.87541,1,3.87
SG,1,Stan's Compound Garden,Urban,52,0,MEDIUM,229,Delphacidae I,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,na,na,H,immature,3.87541,1,3.87
SG,1,Stan's Compound Garden,Urban,41,1,LOW,245,Cicadellidae #17,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Circulifer,na,H,na,110.20572,1,110.2
SG,1,Stan's Compound Garden,Urban,47,0,MEDIUM,245,Cicadellidae #17,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Circulifer,na,H,na,110.20572,2,220.41
SG,1,Stan's Compound Garden,Urban,52,0,MEDIUM,258,Phlaeothripidae,Thysanoptera,Tubulifera,na,Phlaeothripidae,na,na,na,H,na,5.39692,1,5.39
DB,4,Desert Botanical Garden,Remnant,30,0,HIGH,2,Acrididae I,Orthoptera,na,Acridoidea,Acrididae,na,na,na,H,immature,125.14234,1,125.14
DB,4,Desert Botanical Garden,Remnant,2,1,MEDIUM,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,5,38.19
DB,4,Desert Botanical Garden,Remnant,3,1,MEDIUM,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,1,7.63
DB,4,Desert Botanical Garden,Remnant,12,0,MEDIUM,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,1,7.63
DB,4,Desert Botanical Garden,Remnant,13,1,LOW,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,2,15.27
DB,4,Desert Botanical Garden,Remnant,19,1,MEDIUM,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,1,7.63
DB,4,Desert Botanical Garden,Remnant,24,1,HIGH,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,na,H,na,7.63888,1,7.63
DB,4,Desert Botanical Garden,Remnant,51,0,LOW,15,Arctiidae,Lepidoptera,Macrolepidoptera,Noctuoidea,Arctiidae,na,na,na,H,na,407.04608,1,407.04
DB,4,Desert Botanical Garden,Remnant,21,0,MEDIUM,20,Bruchidae #1,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Bruchinae,Mimosestes ,na,H,na,49.58245,1,49.58
DB,4,Desert Botanical Garden,Remnant,29,0,LOW,20,Bruchidae #1,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Bruchinae,Mimosestes ,na,H,na,49.58245,1,49.58
DB,4,Desert Botanical Garden,Remnant,4,1,LOW,23,Cecidomyiidae,Diptera,Nematocera,Sciaroidea,Cecidomyiidae,na,na,na,O,na,3.74128,1,3.74
DB,4,Desert Botanical Garden,Remnant,9,0,MEDIUM,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,42,0,HIGH,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,na,D,na,0.88965,1,0.88
DB,4,Desert Botanical Garden,Remnant,2,1,MEDIUM,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,na,H,immature,5.11867,1,5.11
DB,4,Desert Botanical Garden,Remnant,39,0,HIGH,57,Cicadellidae #13,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Hebecephalus,na,H,na,85.15046,1,85.15
DB,4,Desert Botanical Garden,Remnant,11,1,HIGH,62,Cixiidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Cixiidae,na,Cixius,na,H,na,40.36316,1,40.36
DB,4,Desert Botanical Garden,Remnant,2,1,MEDIUM,70,Coccinellidae #4,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,na,Scymnus,na,C,na,10.15189,1,10.15
DB,4,Desert Botanical Garden,Remnant,32,0,HIGH,88,Encyrtidae,Hymenoptera,Apocrita,Chalcidoidea,Encyrtidae,na,na,na,P,na,2.32481,1,2.32
DB,4,Desert Botanical Garden,Remnant,53,0,LOW,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,na,P,na,2.53681,1,2.53
DB,4,Desert Botanical Garden,Remnant,49,1,MEDIUM,97,Formicidae #3,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Solenopsis,Solenopsis xyloni,O,na,30.10682,1,30.1
DB,4,Desert Botanical Garden,Remnant,53,0,LOW,103,Formicidae #8b,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Forelius,Forelius pruinosus ,O,na,10.58145,1,10.58
DB,4,Desert Botanical Garden,Remnant,22,0,HIGH,118,Lepidoptera I,Lepidoptera,na,na,na,na,na,na,H,immature,52.05458,1,52.05
DB,4,Desert Botanical Garden,Remnant,57,0,MEDIUM,120,Lygaeidae I,Hemiptera,Heteroptera,Lygaeoidea,Lygaeidae,na,na,na,na,immature,10.28691,1,10.28
DB,4,Desert Botanical Garden,Remnant,3,1,MEDIUM,135,Mimetidae #1,Araneae,Araneomorphae,Mimetoidea,Mimetidae,na,Mimetus,na,C,na,8.3221,1,8.32
DB,4,Desert Botanical Garden,Remnant,20,0,LOW,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,na,P,na,6.93754,1,6.93
DB,4,Desert Botanical Garden,Remnant,22,0,HIGH,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,na,P,na,6.93754,1,6.93
DB,4,Desert Botanical Garden,Remnant,60,0,MEDIUM,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,na,P,na,6.93754,1,6.93
DB,4,Desert Botanical Garden,Remnant,15,1,MEDIUM,180,Rhopalidae #1,Hemiptera,Heteroptera,na,Rhopalidae,na,Harmostes,na,H,na,1140.12224,1,1140.12
DB,4,Desert Botanical Garden,Remnant,42,0,HIGH,180,Rhopalidae #1,Hemiptera,Heteroptera,na,Rhopalidae,na,Harmostes,na,H,na,1140.12224,1,1140.12
DB,4,Desert Botanical Garden,Remnant,4,1,LOW,190,Scelionidae,Hymenoptera,Apocrita,Platygastroidea,Scelionidae,na,na,na,P,na,0.65881,1,0.65
DB,4,Desert Botanical Garden,Remnant,19,1,MEDIUM,190,Scelionidae,Hymenoptera,Apocrita,Platygastroidea,Scelionidae,na,na,na,P,na,0.65881,1,0.65
DB,4,Desert Botanical Garden,Remnant,43,0,LOW,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,na,H,na,1.11161,1,1.11
DB,4,Desert Botanical Garden,Remnant,10,1,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,25,1,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,31,1,MEDIUM,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,32,0,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,37,1,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,43,0,LOW,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,4,245.48
DB,4,Desert Botanical Garden,Remnant,44,1,LOW,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,49,1,MEDIUM,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
DB,4,Desert Botanical Garden,Remnant,1,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,5,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,6,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,7,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,8,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,14,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,16,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,17,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,18,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,23,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,26,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,27,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,28,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,33,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,34,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,35,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,36,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,38,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,40,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,41,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,45,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,46,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,47,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,48,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,50,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,52,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,54,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,55,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,56,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,58,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,59,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
DB,4,Desert Botanical Garden,Remnant,19,1,MEDIUM,228,Araneida,Araneae,na,na,na,na,na,na,C,na,36.55323,1,36.55
DB,4,Desert Botanical Garden,Remnant,9,0,MEDIUM,254,Melyridae #4,Coleoptera,Polyphaga,Cleroidea,Melyridae,Dasytinae,Trichochrous,na,O,na,20.71888,1,20.71
SM,5,South Mountain,Remnant,17,1,LOW,2,Acrididae I,Orthoptera,na,Acridoidea,Acrididae,na,na,na,H,immature,125.14234,1,125.14
SM,5,South Mountain,Remnant,53,0,HIGH,10,Anyphaenidae,Araneae,na,na,Anyphaenidae,na,na,na,C,na,na,1,26.64
SM,5,South Mountain,Remnant,57,1,LOW,13,Araneidae,Araneae,Araneomorphae,Araneoidea,Araneidae,na,na,na,C,na,3.80838,1,3.8
SM,5,South Mountain,Remnant,53,0,HIGH,20,Bruchidae #1,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Bruchinae,Mimosestes ,na,H,na,49.58245,1,49.58
SM,5,South Mountain,Remnant,49,0,MEDIUM,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,na,H,na,8.44514,1,8.44
SM,5,South Mountain,Remnant,33,1,MEDIUM,62,Cixiidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Cixiidae,na,Cixius,na,H,na,40.36316,1,40.36
SM,5,South Mountain,Remnant,35,1,MEDIUM,62,Cixiidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Cixiidae,na,Cixius,na,H,na,40.36316,1,40.36
SM,5,South Mountain,Remnant,2,1,MEDIUM,92,Flatidae I,Hemiptera,Auchenorrhyncha,Fulgoroidea,Flatidae,na,na,na,H,immature,23.83224,1,23.83
SM,5,South Mountain,Remnant,11,0,HIGH,92,Flatidae I,Hemiptera,Auchenorrhyncha,Fulgoroidea,Flatidae,na,na,na,H,immature,23.83224,1,23.83
SM,5,South Mountain,Remnant,23,1,LOW,103,Formicidae #8b,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Forelius,Forelius pruinosus ,O,na,10.58145,1,10.58
SM,5,South Mountain,Remnant,31,0,MEDIUM,103,Formicidae #8b,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Forelius,Forelius pruinosus ,O,na,10.58145,1,10.58
SM,5,South Mountain,Remnant,46,1,LOW,103,Formicidae #8b,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Forelius,Forelius pruinosus ,O,na,10.58145,1,10.58
SM,5,South Mountain,Remnant,59,0,HIGH,110,Geometridae I,Lepidoptera,Macrolepidoptera,Geometroidea,Geometridae,na,na,na,H,immature,2232.08549,2,4464.17
SM,5,South Mountain,Remnant,11,0,HIGH,118,Lepidoptera I,Lepidoptera,na,na,na,na,na,na,H,immature,52.05458,1,52.05
SM,5,South Mountain,Remnant,36,0,MEDIUM,126,Lyonetiidae,Lepidoptera,na,Yponomeutoidea,Lyonetiidae,na,na,na,H,na,18.67595,1,18.67
SM,5,South Mountain,Remnant,60,1,MEDIUM,126,Lyonetiidae,Lepidoptera,na,Yponomeutoidea,Lyonetiidae,na,na,na,H,na,18.67595,1,18.67
SM,5,South Mountain,Remnant,18,0,HIGH,139,Miridae #3,Hemiptera,Heteroptera,na,Miridae,Phylinae,Semium,na,H,na,8.22774,1,8.22
SM,5,South Mountain,Remnant,57,1,LOW,151,Mymaridae,Hymenoptera,Apocrita,Chalcidoidea,Mymaridae,na,na,na,P,na,0.72317,1,0.72
SM,5,South Mountain,Remnant,58,1,HIGH,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,na,P,na,6.93754,1,6.93
SM,5,South Mountain,Remnant,49,0,MEDIUM,180,Rhopalidae #1,Hemiptera,Heteroptera,na,Rhopalidae,na,Harmostes,na,H,na,1140.12224,1,1140.12
SM,5,South Mountain,Remnant,8,1,MEDIUM,188,Salticidae #3,Araneae,na,Salticoidea,Salticidae,na,Metaphidippus,na,C,na,31.03702,1,31.03
SM,5,South Mountain,Remnant,2,1,MEDIUM,190,Scelionidae,Hymenoptera,Apocrita,Platygastroidea,Scelionidae,na,na,na,P,na,0.65881,1,0.65
SM,5,South Mountain,Remnant,59,0,HIGH,192,Sciaridae,Diptera,Nematocera,Sciaroidea,Sciaridae,na,na,na,F,na,1.12998,1,1.12
SM,5,South Mountain,Remnant,52,0,MEDIUM,211,Theridiidae #3,Araneae,na,Araneoidea,Theridiidae,na,Euryopsis,na,C,na,14.5954,1,14.59
SM,5,South Mountain,Remnant,12,0,HIGH,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,na,C,na,30.06868,1,30.06
SM,5,South Mountain,Remnant,22,0,MEDIUM,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,na,C,na,30.06868,1,30.06
SM,5,South Mountain,Remnant,8,1,MEDIUM,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,na,H,na,1.11161,1,1.11
SM,5,South Mountain,Remnant,12,0,HIGH,221,Tingidae #1 I,Hemiptera,Heteroptera,na,Tingidae,na,na,na,H,immature,5.35212,1,5.35
SM,5,South Mountain,Remnant,16,0,HIGH,221,Tingidae #1 I,Hemiptera,Heteroptera,na,Tingidae,na,na,na,H,immature,5.35212,3,16.05
SM,5,South Mountain,Remnant,11,0,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
SM,5,South Mountain,Remnant,12,0,HIGH,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,3,184.11
SM,5,South Mountain,Remnant,33,1,MEDIUM,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,2,122.74
SM,5,South Mountain,Remnant,38,0,MEDIUM,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,1,61.37
SM,5,South Mountain,Remnant,40,1,MEDIUM,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,na,H,na,5.55993,2,122.74
SM,5,South Mountain,Remnant,6,0,MEDIUM,226,Trixoscelididae #1,Diptera,Brachycera,Sphaeroceroidea,Heleomyzidae,Trixoscelidinae,Trixoscelis,na,D,na,33.0046,1,33
SM,5,South Mountain,Remnant,11,0,HIGH,226,Trixoscelididae #1,Diptera,Brachycera,Sphaeroceroidea,Heleomyzidae,Trixoscelidinae,Trixoscelis,na,D,na,33.0046,1,33
SM,5,South Mountain,Remnant,42,1,HIGH,226,Trixoscelididae #1,Diptera,Brachycera,Sphaeroceroidea,Heleomyzidae,Trixoscelidinae,Trixoscelis,na,D,na,33.0046,1,33
SM,5,South Mountain,Remnant,45,0,LOW,226,Trixoscelididae #1,Diptera,Brachycera,Sphaeroceroidea,Heleomyzidae,Trixoscelidinae,Trixoscelis,na,D,na,33.0046,1,33
SM,5,South Mountain,Remnant,55,1,MEDIUM,226,Trixoscelididae #1,Diptera,Brachycera,Sphaeroceroidea,Heleomyzidae,Trixoscelidinae,Trixoscelis,na,D,na,33.0046,1,33
SM,5,South Mountain,Remnant,57,1,LOW,226,Trixoscelididae #1,Diptera,Brachycera,Sphaeroceroidea,Heleomyzidae,Trixoscelidinae,Trixoscelis,na,D,na,33.0046,1,33
SM,5,South Mountain,Remnant,1,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,3,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,4,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,5,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,7,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,9,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,10,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,13,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,15,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,19,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,20,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,21,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,24,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,25,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,26,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,27,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,28,0,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,29,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,32,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,34,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,37,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,39,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,41,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,43,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,44,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,47,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,48,1,MEDIUM,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,50,0,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,51,1,LOW,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,54,1,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
SM,5,South Mountain,Remnant,56,0,HIGH,227,None,na,na,na,na,na,na,na,na,na,na,0,
