site_id,site_number,name,habitat_type,plant_id,treatment_id,cage,water,month,month_number,taxon_id,taxon_name,order,suborder,super_family,family,subfamily,genus,guild,comment,dry_mass,indiv_count
SG,1,Stan's Compound Garden,Urban,51,R,1,LOW,April,5,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,para,na,2.53681,1
SG,1,Stan's Compound Garden,Urban,52,G,0,MEDIUM,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
SG,1,Stan's Compound Garden,Urban,53,B,1,MEDIUM,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,7
SG,1,Stan's Compound Garden,Urban,54,Y,1,HIGH,April,5,107,Hemerobiidae,Neuroptera,Hemerobiiformia,Hemerobioidea,Hemerobiidae,na,na,p,na,87.0735,1
SG,1,Stan's Compound Garden,Urban,55,O,0,LOW,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,16
SG,1,Stan's Compound Garden,Urban,55,O,0,LOW,April,5,18,Braconidae,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,na,na,para,na,10.05884,1
SG,1,Stan's Compound Garden,Urban,55,O,0,LOW,April,5,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,1
SG,1,Stan's Compound Garden,Urban,56,O,0,LOW,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,12
SG,1,Stan's Compound Garden,Urban,57,B,1,MEDIUM,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,11
SG,1,Stan's Compound Garden,Urban,57,B,1,MEDIUM,April,5,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,1
SG,1,Stan's Compound Garden,Urban,58,P,0,HIGH,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,7
SG,1,Stan's Compound Garden,Urban,58,P,0,HIGH,April,5,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,1
SG,1,Stan's Compound Garden,Urban,59,Y,1,HIGH,April,5,227,None,na,na,na,na,na,na,na,na,na,0
SG,1,Stan's Compound Garden,Urban,60,O,0,LOW,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,7
UP,7,Usery Mountain Preserve,Desert,1,R,1,LOW,April,5,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,2,Y,1,HIGH,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,2
UP,7,Usery Mountain Preserve,Desert,2,Y,1,HIGH,April,5,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,1
UP,7,Usery Mountain Preserve,Desert,3,G,0,MEDIUM,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,2
UP,7,Usery Mountain Preserve,Desert,4,O,0,LOW,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,2
UP,7,Usery Mountain Preserve,Desert,5,B,1,MEDIUM,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
UP,7,Usery Mountain Preserve,Desert,6,P,0,HIGH,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
UP,7,Usery Mountain Preserve,Desert,6,P,0,HIGH,April,5,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,para,na,6.93754,1
UP,7,Usery Mountain Preserve,Desert,7,G,0,MEDIUM,April,5,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,8,B,1,MEDIUM,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,34
UP,7,Usery Mountain Preserve,Desert,8,B,1,MEDIUM,April,5,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,1
UP,7,Usery Mountain Preserve,Desert,8,B,1,MEDIUM,April,5,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,h,na,5.55993,2
UP,7,Usery Mountain Preserve,Desert,9,B,1,MEDIUM,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,2
UP,7,Usery Mountain Preserve,Desert,9,B,1,MEDIUM,April,5,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,h,immature,5.11867,2
UP,7,Usery Mountain Preserve,Desert,9,B,1,MEDIUM,April,5,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,2
UP,7,Usery Mountain Preserve,Desert,9,B,1,MEDIUM,April,5,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,3
UP,7,Usery Mountain Preserve,Desert,9,B,1,MEDIUM,April,5,220,Aeolothripidae,Thysanoptera,Terebrantia,na,Aeolothripidae,na,na,h,na,3.99493,1
UP,7,Usery Mountain Preserve,Desert,10,B,1,MEDIUM,April,5,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,1
UP,7,Usery Mountain Preserve,Desert,10,B,1,MEDIUM,April,5,220,Aeolothripidae,Thysanoptera,Terebrantia,na,Aeolothripidae,na,na,h,na,3.99493,1
UP,7,Usery Mountain Preserve,Desert,11,P,0,HIGH,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,2
UP,7,Usery Mountain Preserve,Desert,11,P,0,HIGH,April,5,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,h,immature,5.11867,1
UP,7,Usery Mountain Preserve,Desert,11,P,0,HIGH,April,5,204,Tephritidae #1,Diptera,na,Tephritoidea,Tephritidae,na,Euarestoides,h,na,24.27955,1
UP,7,Usery Mountain Preserve,Desert,11,P,0,HIGH,April,5,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,4
UP,7,Usery Mountain Preserve,Desert,11,P,0,HIGH,April,5,220,Aeolothripidae,Thysanoptera,Terebrantia,na,Aeolothripidae,na,na,h,na,3.99493,1
UP,7,Usery Mountain Preserve,Desert,12,B,1,MEDIUM,April,5,224,Torymidae,Hymenoptera,Apocrita,Chalcidoidea,Torymidae,na,na,para,na,8.56569,1
UP,7,Usery Mountain Preserve,Desert,12,B,1,MEDIUM,April,5,238,Heleomyzidae,Diptera,Brachycera,Sphaeroceroidea,Heleomyzidae,na,na,omni,na,43.05904,1
UP,7,Usery Mountain Preserve,Desert,13,R,1,LOW,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,11
UP,7,Usery Mountain Preserve,Desert,13,R,1,LOW,April,5,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,1
UP,7,Usery Mountain Preserve,Desert,14,O,0,LOW,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,2
UP,7,Usery Mountain Preserve,Desert,14,O,0,LOW,April,5,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,1
UP,7,Usery Mountain Preserve,Desert,14,O,0,LOW,April,5,214,Thomisidae #1,Araneae,na,Thomisoidea,Thomisidae,na,Misumenops,p,na,30.06868,1
UP,7,Usery Mountain Preserve,Desert,15,Y,1,HIGH,April,5,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,16,P,0,HIGH,April,5,220,Aeolothripidae,Thysanoptera,Terebrantia,na,Aeolothripidae,na,na,h,na,3.99493,1
UP,7,Usery Mountain Preserve,Desert,17,P,0,HIGH,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
UP,7,Usery Mountain Preserve,Desert,17,P,0,HIGH,April,5,44,Cicadellidae I,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,na,h,immature,5.11867,1
UP,7,Usery Mountain Preserve,Desert,17,P,0,HIGH,April,5,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,3
UP,7,Usery Mountain Preserve,Desert,17,P,0,HIGH,April,5,220,Aeolothripidae,Thysanoptera,Terebrantia,na,Aeolothripidae,na,na,h,na,3.99493,1
UP,7,Usery Mountain Preserve,Desert,18,P,0,HIGH,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,2
UP,7,Usery Mountain Preserve,Desert,18,P,0,HIGH,April,5,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,para,na,6.93754,1
UP,7,Usery Mountain Preserve,Desert,18,P,0,HIGH,April,5,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,1
UP,7,Usery Mountain Preserve,Desert,18,P,0,HIGH,April,5,220,Aeolothripidae,Thysanoptera,Terebrantia,na,Aeolothripidae,na,na,h,na,3.99493,1
UP,7,Usery Mountain Preserve,Desert,18,P,0,HIGH,April,5,254,Melyridae #4,Coleoptera,Polyphaga,Cleroidea,Melyridae,na,Trichochrous,p,na,20.71888,1
UP,7,Usery Mountain Preserve,Desert,18,P,0,HIGH,April,5,273,Syrphidae #1,Diptera,Brachycera,Syrphoidea,Syrphidae,na,Syrphus,na,na,181.0491,1
UP,7,Usery Mountain Preserve,Desert,19,P,0,HIGH,April,5,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,20,Y,1,HIGH,April,5,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,1
UP,7,Usery Mountain Preserve,Desert,21,O,0,LOW,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,3
UP,7,Usery Mountain Preserve,Desert,21,O,0,LOW,April,5,220,Aeolothripidae,Thysanoptera,Terebrantia,na,Aeolothripidae,na,na,h,na,3.99493,1
UP,7,Usery Mountain Preserve,Desert,22,O,0,LOW,April,5,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,2
UP,7,Usery Mountain Preserve,Desert,23,Y,1,HIGH,April,5,18,Braconidae,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,na,na,para,na,10.05884,1
UP,7,Usery Mountain Preserve,Desert,23,Y,1,HIGH,April,5,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,1
UP,7,Usery Mountain Preserve,Desert,24,B,1,MEDIUM,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
UP,7,Usery Mountain Preserve,Desert,24,B,1,MEDIUM,April,5,17,Bethylidae,Hymenoptera,na,Chrysidoidea,Bethylidae,na,na,para,na,16.67081,1
UP,7,Usery Mountain Preserve,Desert,24,B,1,MEDIUM,April,5,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,para,na,2.53681,1
UP,7,Usery Mountain Preserve,Desert,25,G,0,MEDIUM,April,5,6,Anthocoridae,Hemiptera,Heteroptera,na,Anthocoridae,na,Orius,p,na,3.54123,1
UP,7,Usery Mountain Preserve,Desert,25,G,0,MEDIUM,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,5
UP,7,Usery Mountain Preserve,Desert,25,G,0,MEDIUM,April,5,230,Eurytomidae,Hymenoptera,Apocrita,Chalcidoidea,Eurytomidae,na,na,para,na,8.73529,1
UP,7,Usery Mountain Preserve,Desert,26,R,1,LOW,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,3
UP,7,Usery Mountain Preserve,Desert,27,O,0,LOW,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
UP,7,Usery Mountain Preserve,Desert,28,R,1,LOW,April,5,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,29,R,1,LOW,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,6
UP,7,Usery Mountain Preserve,Desert,29,R,1,LOW,April,5,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,1
UP,7,Usery Mountain Preserve,Desert,29,R,1,LOW,April,5,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,4
UP,7,Usery Mountain Preserve,Desert,30,R,1,LOW,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,5
UP,7,Usery Mountain Preserve,Desert,30,R,1,LOW,April,5,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,4
UP,7,Usery Mountain Preserve,Desert,31,P,0,HIGH,April,5,6,Anthocoridae,Hemiptera,Heteroptera,na,Anthocoridae,na,Orius,p,na,3.54123,1
UP,7,Usery Mountain Preserve,Desert,31,P,0,HIGH,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,2
UP,7,Usery Mountain Preserve,Desert,32,O,0,LOW,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
UP,7,Usery Mountain Preserve,Desert,32,O,0,LOW,April,5,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,1
UP,7,Usery Mountain Preserve,Desert,33,G,0,MEDIUM,April,5,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,34,P,0,HIGH,April,5,6,Anthocoridae,Hemiptera,Heteroptera,na,Anthocoridae,na,Orius,p,na,3.54123,1
UP,7,Usery Mountain Preserve,Desert,34,P,0,HIGH,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
UP,7,Usery Mountain Preserve,Desert,34,P,0,HIGH,April,5,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,1
UP,7,Usery Mountain Preserve,Desert,34,P,0,HIGH,April,5,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,1
UP,7,Usery Mountain Preserve,Desert,35,G,0,MEDIUM,April,5,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,2
UP,7,Usery Mountain Preserve,Desert,35,G,0,MEDIUM,April,5,67,Coccinellidae #1,Coleoptera,Polyphaga,Cucujoidea,Coccinellidae,na,Hippodamia convergens,p,na,22.98369,1
UP,7,Usery Mountain Preserve,Desert,35,G,0,MEDIUM,April,5,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,2
UP,7,Usery Mountain Preserve,Desert,36,G,0,MEDIUM,April,5,18,Braconidae,Hymenoptera,Apocrita,Ichneumonoidea,Braconidae,na,na,para,na,10.05884,1
UP,7,Usery Mountain Preserve,Desert,36,G,0,MEDIUM,April,5,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,para,na,2.53681,1
UP,7,Usery Mountain Preserve,Desert,36,G,0,MEDIUM,April,5,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,3
UP,7,Usery Mountain Preserve,Desert,36,G,0,MEDIUM,April,5,220,Aeolothripidae,Thysanoptera,Terebrantia,na,Aeolothripidae,na,na,h,na,3.99493,1
UP,7,Usery Mountain Preserve,Desert,37,P,0,HIGH,April,5,6,Anthocoridae,Hemiptera,Heteroptera,na,Anthocoridae,na,Orius,p,na,3.54123,1
UP,7,Usery Mountain Preserve,Desert,37,P,0,HIGH,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,6
UP,7,Usery Mountain Preserve,Desert,37,P,0,HIGH,April,5,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,2
UP,7,Usery Mountain Preserve,Desert,37,P,0,HIGH,April,5,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,9
UP,7,Usery Mountain Preserve,Desert,37,P,0,HIGH,April,5,220,Aeolothripidae,Thysanoptera,Terebrantia,na,Aeolothripidae,na,na,h,na,3.99493,2
UP,7,Usery Mountain Preserve,Desert,38,P,0,HIGH,April,5,6,Anthocoridae,Hemiptera,Heteroptera,na,Anthocoridae,na,Orius,p,na,3.54123,1
UP,7,Usery Mountain Preserve,Desert,38,P,0,HIGH,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
UP,7,Usery Mountain Preserve,Desert,38,P,0,HIGH,April,5,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,1
UP,7,Usery Mountain Preserve,Desert,38,P,0,HIGH,April,5,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,1
UP,7,Usery Mountain Preserve,Desert,39,Y,1,HIGH,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
UP,7,Usery Mountain Preserve,Desert,39,Y,1,HIGH,April,5,91,Eulophidae,Hymenoptera,Apocrita,Chalcidoidea,Eulophidae,na,na,para,na,2.53681,1
UP,7,Usery Mountain Preserve,Desert,39,Y,1,HIGH,April,5,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,para,na,6.93754,1
UP,7,Usery Mountain Preserve,Desert,39,Y,1,HIGH,April,5,220,Aeolothripidae,Thysanoptera,Terebrantia,na,Aeolothripidae,na,na,h,na,3.99493,2
UP,7,Usery Mountain Preserve,Desert,40,R,1,LOW,April,5,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,para,na,6.93754,2
UP,7,Usery Mountain Preserve,Desert,41,B,1,MEDIUM,April,5,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,1
UP,7,Usery Mountain Preserve,Desert,41,B,1,MEDIUM,April,5,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,1
UP,7,Usery Mountain Preserve,Desert,41,B,1,MEDIUM,April,5,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,para,na,6.93754,1
UP,7,Usery Mountain Preserve,Desert,42,R,1,LOW,April,5,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,43,Y,1,HIGH,April,5,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,44,R,1,LOW,April,5,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,45,R,1,LOW,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,2
UP,7,Usery Mountain Preserve,Desert,45,R,1,LOW,April,5,220,Aeolothripidae,Thysanoptera,Terebrantia,na,Aeolothripidae,na,na,h,na,3.99493,1
UP,7,Usery Mountain Preserve,Desert,46,O,0,LOW,April,5,43,Chrysopidae #1,Neuroptera,Hemerobiiformia,Osmyloidea,Chrysopidae,na,Chrysoperla,p,na,189.79307,1
UP,7,Usery Mountain Preserve,Desert,47,Y,1,HIGH,April,5,220,Aeolothripidae,Thysanoptera,Terebrantia,na,Aeolothripidae,na,na,h,na,3.99493,1
UP,7,Usery Mountain Preserve,Desert,48,O,0,LOW,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,4
UP,7,Usery Mountain Preserve,Desert,48,O,0,LOW,April,5,35,Chrysomelidae #1,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,na,Microrhopala,h,na,8.30945,1
UP,7,Usery Mountain Preserve,Desert,48,O,0,LOW,April,5,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,2
UP,7,Usery Mountain Preserve,Desert,48,O,0,LOW,April,5,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,para,na,6.93754,1
UP,7,Usery Mountain Preserve,Desert,49,B,1,MEDIUM,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
UP,7,Usery Mountain Preserve,Desert,49,B,1,MEDIUM,April,5,219,Thripidae,Thysanoptera,Terebrantia,na,Thripidae,na,na,h,na,1.11161,1
UP,7,Usery Mountain Preserve,Desert,50,O,0,LOW,April,5,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,51,G,0,MEDIUM,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,1
UP,7,Usery Mountain Preserve,Desert,52,B,1,MEDIUM,April,5,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,53,Y,1,HIGH,April,5,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,1
UP,7,Usery Mountain Preserve,Desert,54,B,1,MEDIUM,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,4
UP,7,Usery Mountain Preserve,Desert,55,G,0,MEDIUM,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,2
UP,7,Usery Mountain Preserve,Desert,55,G,0,MEDIUM,April,5,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,para,na,6.93754,1
UP,7,Usery Mountain Preserve,Desert,56,G,0,MEDIUM,April,5,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,57,Y,1,HIGH,April,5,12,Aphididae,Hemiptera,Homoptera,Aphidoidea,Aphididae,na,na,h,na,7.63888,2
UP,7,Usery Mountain Preserve,Desert,58,O,0,LOW,April,5,45,Cicadellidae #1,Hemiptera,Auchenorrhyncha,Membracoidea,Cicadellidae,na,Empoasca,h,na,8.44514,2
UP,7,Usery Mountain Preserve,Desert,59,Y,1,HIGH,April,5,227,None,na,na,na,na,na,na,na,na,na,0
UP,7,Usery Mountain Preserve,Desert,60,G,0,MEDIUM,April,5,227,None,na,na,na,na,na,na,na,na,na,0
DB,4,Desert Botanical Garden,Remnant,1,G,0,MEDIUM,May,6,84,Dictynidae,Araneae,Araneomorphae,Dictynoidea,Dictynidae,na,Dictyna,p,na,20.41618,1
DB,4,Desert Botanical Garden,Remnant,2,B,1,MEDIUM,May,6,227,None,na,na,na,na,na,na,na,na,na,0
DB,4,Desert Botanical Garden,Remnant,3,B,1,MEDIUM,May,6,180,Rhopalidae #1,Hemiptera,Heteroptera,na,Rhopalidae,na,Harmostes,h,na,1140.12224,1
DB,4,Desert Botanical Garden,Remnant,4,R,1,LOW,May,6,103,Formicidae #8b,Hymenoptera,Apocrita,Vespoidea,Formicidae,na,Forelius pruinosus ,omni,na,10.58145,1
DB,4,Desert Botanical Garden,Remnant,4,R,1,LOW,May,6,180,Rhopalidae #1,Hemiptera,Heteroptera,na,Rhopalidae,na,Harmostes,h,na,1140.12224,1
DB,4,Desert Botanical Garden,Remnant,5,Y,1,HIGH,May,6,228,Araneida,Araneida,na,na,na,na,na,p,na,36.55323,1
DB,4,Desert Botanical Garden,Remnant,6,R,1,LOW,May,6,227,None,na,na,na,na,na,na,na,na,na,0
DB,4,Desert Botanical Garden,Remnant,7,O,0,LOW,May,6,227,None,na,na,na,na,na,na,na,na,na,0
DB,4,Desert Botanical Garden,Remnant,9,G,0,MEDIUM,May,6,222,Tingidae #1,Hemiptera,Heteroptera,na,Tingidae,na,Corythucha,h,na,5.55993,1
DB,4,Desert Botanical Garden,Remnant,10,Y,1,HIGH,May,6,227,None,na,na,na,na,na,na,na,na,na,0
DB,4,Desert Botanical Garden,Remnant,11,Y,1,HIGH,May,6,227,None,na,na,na,na,na,na,na,na,na,0
DB,4,Desert Botanical Garden,Remnant,12,G,0,MEDIUM,May,6,227,None,na,na,na,na,na,na,na,na,na,0
DB,4,Desert Botanical Garden,Remnant,13,R,1,LOW,May,6,227,None,na,na,na,na,na,na,na,na,na,0
DB,4,Desert Botanical Garden,Remnant,14,P,0,HIGH,May,6,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,omni,na,0.88965,1
DB,4,Desert Botanical Garden,Remnant,15,B,1,MEDIUM,May,6,227,None,na,na,na,na,na,na,na,na,na,0
DB,4,Desert Botanical Garden,Remnant,16,R,1,LOW,May,6,84,Dictynidae,Araneae,Araneomorphae,Dictynoidea,Dictynidae,na,Dictyna,p,na,20.41618,1
DB,4,Desert Botanical Garden,Remnant,17,R,1,LOW,May,6,227,None,na,na,na,na,na,na,na,na,na,0
DB,4,Desert Botanical Garden,Remnant,18,P,0,HIGH,May,6,227,None,na,na,na,na,na,na,na,na,na,0
DB,4,Desert Botanical Garden,Remnant,19,B,1,MEDIUM,May,6,227,None,na,na,na,na,na,na,na,na,na,0
DB,4,Desert Botanical Garden,Remnant,20,O,0,LOW,May,6,227,None,na,na,na,na,na,na,na,na,na,0
DB,4,Desert Botanical Garden,Remnant,21,G,0,MEDIUM,May,6,32,Chironomidae,Diptera,Nematocera,Chironomoidea,Chironomidae,na,na,omni,na,0.88965,1
DB,4,Desert Botanical Garden,Remnant,22,P,0,HIGH,May,6,186,Salticidae #1,Araneae,na,Salticoidea,Salticidae,na,Habronattus,p,na,82.54607,1
DB,4,Desert Botanical Garden,Remnant,23,G,0,MEDIUM,May,6,227,None,na,na,na,na,na,na,na,na,na,0
DB,4,Desert Botanical Garden,Remnant,24,Y,1,HIGH,May,6,83,Delphacidae #1,Hemiptera,Auchenorrhyncha,Fulgoroidea,Delphacidae,na,Stobaera,h,na,75.13398,1
DB,4,Desert Botanical Garden,Remnant,24,Y,1,HIGH,May,6,173,Pteromalidae,Hymenoptera,Apocrita,Chalcidoidea,Pteromalidae,na,na,para,na,6.93754,1
DB,4,Desert Botanical Garden,Remnant,25,Y,1,HIGH,May,6,227,None,na,na,na,na,na,na,na,na,na,0
DB,4,Desert Botanical Garden,Remnant,26,B,1,MEDIUM,May,6,227,None,na,na,na,na,na,na,na,na,na,0
DB,4,Desert Botanical Garden,Remnant,27,R,1,LOW,May,6,227,None,na,na,na,na,na,na,na,na,na,0
