site_id,site_number,name,habitat_type,plant_id,treatment_id,plant_tag,height,D1,D2,D3,D4,plant_dry_mass,month,field_personnel
UP,7,Usery Mountain Preserve,Desert,51,G,UP51G,38,18,10,24,17,38.61,December,EM
UP,7,Usery Mountain Preserve,Desert,52,B,UP52B,35,31,17,35,30,58.65,December,EM
UP,7,Usery Mountain Preserve,Desert,53,Y,UP53Y,41,17,26,31,19,56.51,December,EM
UP,7,Usery Mountain Preserve,Desert,54,B,UP54B,29,24,18,24,19,36.26,December,EM
UP,7,Usery Mountain Preserve,Desert,55,G,UP55G,37,10,6,5,5,13.93,December,EM
UP,7,Usery Mountain Preserve,Desert,56,G,UP56G,42,23,14,20,25,50.95,December,EM
UP,7,Usery Mountain Preserve,Desert,57,Y,UP57Y,37,20,25,21,20,47.01,December,EM
UP,7,Usery Mountain Preserve,Desert,58,O,UP58O,35,19,14,27,19,40.76,December,EM
UP,7,Usery Mountain Preserve,Desert,59,Y,UP59Y,37,22,18,22,21,45.35,December,EM
UP,7,Usery Mountain Preserve,Desert,60,G,UP60G,43,24,16,24,15,50.25,December,EM
UP,7,Usery Mountain Preserve,Desert,1,R,UP01R,32,29,22,32,29,53.06,January,EM
UP,7,Usery Mountain Preserve,Desert,2,Y,UP02Y,38,21,23,26,24,52.88,January,EM
UP,7,Usery Mountain Preserve,Desert,3,G,UP03G,38,26,17,29,24,54.03,January,EM
UP,7,Usery Mountain Preserve,Desert,4,O,UP04O,47,18,26,24,9,53.59,January,EM
UP,7,Usery Mountain Preserve,Desert,5,B,UP05B,40,15,22,26,23,50.89,January,EM
UP,7,Usery Mountain Preserve,Desert,6,P,UP06P,30,22,22,13,17,32.6,January,EM
UP,7,Usery Mountain Preserve,Desert,7,G,UP07G,43,10,12,18,20,37.98,January,EM
UP,7,Usery Mountain Preserve,Desert,8,B,UP08B,46,20,20,21,23,57.28,January,EM
UP,7,Usery Mountain Preserve,Desert,9,B,UP09B,29,24,16,17,22,33.66,January,EM
UP,7,Usery Mountain Preserve,Desert,10,B,UP10B,40,14,15,20,13,36.49,January,EM
UP,7,Usery Mountain Preserve,Desert,11,P,UP11P,41,8,11,9,15,25.79,January,EM
UP,7,Usery Mountain Preserve,Desert,12,B,UP12B,42,21,15,22,19,47.8,January,EM
UP,7,Usery Mountain Preserve,Desert,13,R,UP13R,14,16,16,23,17,14.6,January,EM
UP,7,Usery Mountain Preserve,Desert,14,O,UP14O,29,15,20,26,17,33.23,January,EM
UP,7,Usery Mountain Preserve,Desert,15,Y,UP15Y,30,20,10,7,22,25.89,January,EM
UP,7,Usery Mountain Preserve,Desert,16,P,UP16P,41,10,15,12,13,30.06,January,EM
UP,7,Usery Mountain Preserve,Desert,17,P,UP17P,30,24,20,31,32,47.44,January,EM
UP,7,Usery Mountain Preserve,Desert,18,P,UP18P,27,15,13,19,16,24.87,January,EM
UP,7,Usery Mountain Preserve,Desert,19,P,UP19P,27,30,13,16,17,30.09,January,EM
UP,7,Usery Mountain Preserve,Desert,20,Y,UP20Y,36,31,22,30,30,60.36,January,EM
UP,7,Usery Mountain Preserve,Desert,21,O,UP21O,47,9,42,29,13,64.93,January,EM
UP,7,Usery Mountain Preserve,Desert,22,O,UP22O,44,18,12,13,17,38.88,January,EM
UP,7,Usery Mountain Preserve,Desert,23,Y,UP23Y,24,18,19,17,17,24.91,January,EM
UP,7,Usery Mountain Preserve,Desert,24,B,UP24B,48,19,14,19,15,47.53,January,EM
UP,7,Usery Mountain Preserve,Desert,25,G,UP25G,30,16,21,12,8,25,January,EM
UP,7,Usery Mountain Preserve,Desert,26,R,UP26R,54,21,20,20,22,66.61,January,EM
UP,7,Usery Mountain Preserve,Desert,27,O,UP27O,34,7,6,7,7,13.28,January,EM
UP,7,Usery Mountain Preserve,Desert,28,R,UP28R,43,15,23,17,19,47.01,January,EM
UP,7,Usery Mountain Preserve,Desert,29,R,UP29R,31,12,20,17,15,29.08,January,EM
UP,7,Usery Mountain Preserve,Desert,30,R,UP30R,32,22,18,20,19,37.21,January,EM
UP,7,Usery Mountain Preserve,Desert,31,P,UP31P,33,11,12,11,15,23.62,January,EM
UP,7,Usery Mountain Preserve,Desert,32,O,UP32O,57,42,18,30,30,102.39,January,EM
UP,7,Usery Mountain Preserve,Desert,33,G,UP33G,34,23,25,22,27,48.76,January,EM
UP,7,Usery Mountain Preserve,Desert,34,P,UP34P,46,12,15,14,15,37.92,January,EM
UP,7,Usery Mountain Preserve,Desert,35,G,UP35G,33,27,23,21,30,49.28,January,EM
UP,7,Usery Mountain Preserve,Desert,36,G,UP36G,25,7,5,6,4,7.88,January,EM
UP,7,Usery Mountain Preserve,Desert,37,P,UP37P,37,7,6,7,6,13.93,January,EM
UP,7,Usery Mountain Preserve,Desert,38,P,UP38P,43,10,10,27,12,37.34,January,EM
UP,7,Usery Mountain Preserve,Desert,39,Y,UP39Y,35,15,12,8,8,21.95,January,EM
UP,7,Usery Mountain Preserve,Desert,40,R,UP40R,42,25,16,27,21,55.38,January,EM
UP,7,Usery Mountain Preserve,Desert,41,B,UP41B,37,28,22,26,22,53.69,January,EM
UP,7,Usery Mountain Preserve,Desert,42,R,UP42R,36,27,20,33,32,59.81,January,EM
UP,7,Usery Mountain Preserve,Desert,43,Y,UP43Y,36,20,20,22,18,42.48,January,EM
UP,7,Usery Mountain Preserve,Desert,44,R,UP44R,39,25,24,22,21,53.12,January,EM
UP,7,Usery Mountain Preserve,Desert,45,R,UP45R,34,25,12,14,24,37.54,January,EM
UP,7,Usery Mountain Preserve,Desert,46,O,UP46O,41,38,23,32,26,72.61,January,EM
UP,7,Usery Mountain Preserve,Desert,47,Y,UP47Y,47,12,14,20,12,40.17,January,EM
UP,7,Usery Mountain Preserve,Desert,48,O,UP48O,31,10,8,6,9,14.82,January,EM
UP,7,Usery Mountain Preserve,Desert,49,B,UP49B,44,11,12,9,8,25.74,January,EM
UP,7,Usery Mountain Preserve,Desert,50,O,UP50O,39,15,16,17,35,47.84,January,EM
UP,7,Usery Mountain Preserve,Desert,51,G,UP51G,38,9,11,7,7,18.8,January,EM
UP,7,Usery Mountain Preserve,Desert,52,B,UP52B,26,30,18,20,25,35.56,January,EM
UP,7,Usery Mountain Preserve,Desert,53,Y,UP53Y,36,18,18,20,22,41.4,January,EM
UP,7,Usery Mountain Preserve,Desert,54,B,UP54B,22,23,12,19,20,23.78,January,EM
UP,7,Usery Mountain Preserve,Desert,55,G,UP55G,37,6,5,6,7,12.84,January,EM
UP,7,Usery Mountain Preserve,Desert,56,G,UP56G,41,30,14,22,13,47.87,January,EM
UP,7,Usery Mountain Preserve,Desert,57,Y,UP57Y,28,17,30,18,20,34.99,January,EM
UP,7,Usery Mountain Preserve,Desert,58,O,UP58O,33,22,15,17,34,42.84,January,EM
UP,7,Usery Mountain Preserve,Desert,59,Y,UP59Y,34,18,23,25,20,43.14,January,EM
UP,7,Usery Mountain Preserve,Desert,60,G,UP60G,41,11,11,17,12,30.67,January,EM
UP,7,Usery Mountain Preserve,Desert,1,R,UP01R,38,39,22,20,20,56.89,February,CB
UP,7,Usery Mountain Preserve,Desert,2,Y,UP02Y,44,29,19,20,26,61.38,February,CB
UP,7,Usery Mountain Preserve,Desert,3,G,UP03G,39,27,18,26,19,51.95,February,CB
UP,7,Usery Mountain Preserve,Desert,4,O,UP04O,44,38,10,20,16,54.75,February,CB
UP,7,Usery Mountain Preserve,Desert,5,B,UP05B,43,23,8,21,24,48.31,February,CB
UP,7,Usery Mountain Preserve,Desert,6,P,UP06P,31,25,23,16,13,35.1,February,CB
UP,7,Usery Mountain Preserve,Desert,7,G,UP07G,43,17,12,13,10,32.84,February,CB
UP,7,Usery Mountain Preserve,Desert,8,B,UP08B,36,24,14,10,20,36.01,February,CB
UP,7,Usery Mountain Preserve,Desert,9,B,UP09B,28,26,20,17,19,33.74,February,CB
UP,7,Usery Mountain Preserve,Desert,10,B,UP10B,38,25,7,5,5,23.31,February,CB
UP,7,Usery Mountain Preserve,Desert,11,P,UP11P,41,8,11,9,15,25.79,February,CB
UP,7,Usery Mountain Preserve,Desert,12,B,UP12B,35,27,17,16,16,39.18,February,CB
UP,7,Usery Mountain Preserve,Desert,13,R,UP13R,14,16,16,23,17,14.6,February,CB
UP,7,Usery Mountain Preserve,Desert,14,O,UP14O,27,30,16,20,21,34.53,February,CB
UP,7,Usery Mountain Preserve,Desert,15,Y,UP15Y,29,21,12,19,8,25.45,February,CB
UP,7,Usery Mountain Preserve,Desert,16,P,UP16P,38,24,21,12,14,39.75,February,CB
UP,7,Usery Mountain Preserve,Desert,17,P,UP17P,28,34,31,25,23,46.74,February,CB
UP,7,Usery Mountain Preserve,Desert,18,P,UP18P,32,31,16,17,14,36.73,February,CB
UP,7,Usery Mountain Preserve,Desert,19,P,UP19P,25,23,14,13,15,23.74,February,CB
UP,7,Usery Mountain Preserve,Desert,20,Y,UP20Y,40,31,24,31,20,62.95,February,CB
UP,7,Usery Mountain Preserve,Desert,21,O,UP21O,44,54,38,11,23,82.69,February,CB
UP,7,Usery Mountain Preserve,Desert,22,O,UP22O,41,15,11,12,12,30.06,February,CB
UP,7,Usery Mountain Preserve,Desert,23,Y,UP23Y,27,20,20,17,12,27.28,February,CB
UP,7,Usery Mountain Preserve,Desert,24,B,UP24B,48,19,14,19,15,47.53,February,CB
UP,7,Usery Mountain Preserve,Desert,25,G,UP25G,37,22,2,8,5,19.94,February,CB
UP,7,Usery Mountain Preserve,Desert,26,R,UP26R,54,21,20,20,22,66.61,February,CB
UP,7,Usery Mountain Preserve,Desert,27,O,UP27O,34,7,6,7,7,13.28,February,CB
UP,7,Usery Mountain Preserve,Desert,28,R,UP28R,39,31,21,14,21,50.19,February,CB
UP,7,Usery Mountain Preserve,Desert,29,R,UP29R,32,26,16,18,14,34.81,February,CB
UP,7,Usery Mountain Preserve,Desert,30,R,UP30R,31,25,23,16,18,37.42,February,CB
UP,7,Usery Mountain Preserve,Desert,31,P,UP31P,34,21,8,8,14,25.36,February,CB
UP,7,Usery Mountain Preserve,Desert,32,O,UP32O,59,43,33,35,30,124.94,February,CB
UP,7,Usery Mountain Preserve,Desert,33,G,UP33G,37,28,24,24,24,54.81,February,CB
UP,7,Usery Mountain Preserve,Desert,34,P,UP34P,46,12,15,14,15,37.92,February,CB
UP,7,Usery Mountain Preserve,Desert,35,G,UP35G,31,31,20,25,21,44.39,February,CB
UP,7,Usery Mountain Preserve,Desert,36,G,UP36G,25,7,5,6,4,7.88,February,CB
UP,7,Usery Mountain Preserve,Desert,37,P,UP37P,37,7,6,7,6,13.93,February,CB
UP,7,Usery Mountain Preserve,Desert,38,P,UP38P,43,10,10,27,12,37.34,February,CB
UP,7,Usery Mountain Preserve,Desert,39,Y,UP39Y,35,15,12,8,8,21.95,February,CB
UP,7,Usery Mountain Preserve,Desert,40,R,UP40R,40,24,21,17,15,45.48,February,CB
UP,7,Usery Mountain Preserve,Desert,41,B,UP41B,40,30,22,22,23,57.52,February,CB
UP,7,Usery Mountain Preserve,Desert,42,R,UP42R,44,40,33,25,24,80.02,February,CB
UP,7,Usery Mountain Preserve,Desert,43,Y,UP43Y,35,27,21,17,10,38.66,February,CB
UP,7,Usery Mountain Preserve,Desert,44,R,UP44R,48,28,21,18,20,61.99,February,CB
UP,7,Usery Mountain Preserve,Desert,45,R,UP45R,31,27,8,13,12,27.23,February,CB
UP,7,Usery Mountain Preserve,Desert,46,O,UP46O,33,34,30,22,22,52.76,February,CB
UP,7,Usery Mountain Preserve,Desert,47,Y,UP47Y,43,27,8,5,5,28.35,February,CB
UP,7,Usery Mountain Preserve,Desert,48,O,UP48O,31,10,8,6,9,14.82,February,CB
UP,7,Usery Mountain Preserve,Desert,49,B,UP49B,42,16,10,11,10,28.93,February,CB
UP,7,Usery Mountain Preserve,Desert,50,O,UP50O,37,34,13,21,21,48.68,February,CB
UP,7,Usery Mountain Preserve,Desert,51,G,UP51G,38,9,11,7,7,18.8,February,CB
UP,7,Usery Mountain Preserve,Desert,52,B,UP52B,33,32,22,17,17,42.84,February,CB
UP,7,Usery Mountain Preserve,Desert,53,Y,UP53Y,36,25,21,20,21,46.26,February,CB
UP,7,Usery Mountain Preserve,Desert,54,B,UP54B,26,27,18,17,17,30.12,February,CB
UP,7,Usery Mountain Preserve,Desert,55,G,UP55G,37,6,5,6,7,12.84,February,CB
UP,7,Usery Mountain Preserve,Desert,56,G,UP56G,38,31,13,31,22,54.6,February,CB
UP,7,Usery Mountain Preserve,Desert,57,Y,UP57Y,37,27,23,20,21,49.8,February,CB
UP,7,Usery Mountain Preserve,Desert,58,O,UP58O,32,33,21,21,30,49.69,February,CB
UP,7,Usery Mountain Preserve,Desert,59,Y,UP59Y,38,29,18,17,20,47.17,February,CB
UP,7,Usery Mountain Preserve,Desert,60,G,UP60G,38,27,7,21,20,42.03,February,CB
UP,7,Usery Mountain Preserve,Desert,1,R,UP01R,30,30,32,33,25,53.3,March,EM
UP,7,Usery Mountain Preserve,Desert,2,Y,UP02Y,41,22,25,20,20,52.81,March,EM
UP,7,Usery Mountain Preserve,Desert,3,G,UP03G,36,21,19,26,28,50.05,March,EM
UP,7,Usery Mountain Preserve,Desert,4,O,UP04O,45,23,30,40,10,68.92,March,EM
UP,7,Usery Mountain Preserve,Desert,5,B,UP05B,36,17,28,29,32,56.56,March,EM
UP,7,Usery Mountain Preserve,Desert,6,P,UP06P,29,23,26,18,17,35.83,March,EM
UP,7,Usery Mountain Preserve,Desert,7,G,UP07G,48,13,22,19,23,54.75,March,EM
UP,7,Usery Mountain Preserve,Desert,8,B,UP08B,35,23,23,23,24,48.11,March,EM
UP,7,Usery Mountain Preserve,Desert,9,B,UP09B,24,22,17,18,22,27.77,March,EM
UP,7,Usery Mountain Preserve,Desert,10,B,UP10B,38,22,26,28,21,54.6,March,EM
UP,7,Usery Mountain Preserve,Desert,11,P,UP11P,27,23,24,25,26,38.97,March,EM
UP,7,Usery Mountain Preserve,Desert,12,B,UP12B,31,22,16,28,16,37.42,March,EM
UP,7,Usery Mountain Preserve,Desert,13,R,UP13R,41,18,28,21,36,62.7,March,EM
UP,7,Usery Mountain Preserve,Desert,14,O,UP14O,32,20,21,14,8,29.56,March,EM
UP,7,Usery Mountain Preserve,Desert,15,Y,UP15Y,32,21,10,17,30,36.73,March,EM
UP,7,Usery Mountain Preserve,Desert,16,P,UP16P,38,14,13,20,16,35.2,March,EM
UP,7,Usery Mountain Preserve,Desert,17,P,UP17P,31,30,27,27,40,56.98,March,EM
UP,7,Usery Mountain Preserve,Desert,18,P,UP18P,28,14,31,22,16,34.15,March,EM
UP,7,Usery Mountain Preserve,Desert,19,P,UP19P,26,22,21,23,21,33.23,March,EM
UP,7,Usery Mountain Preserve,Desert,20,Y,UP20Y,37,32,27,26,36,66.53,March,EM
UP,7,Usery Mountain Preserve,Desert,21,O,UP21O,52,38,10,36,12,74.32,March,EM
UP,7,Usery Mountain Preserve,Desert,22,O,UP22O,42,10,8,12,11,25.18,March,EM
UP,7,Usery Mountain Preserve,Desert,23,Y,UP23Y,26,17,20,18,12,25.48,March,EM
UP,7,Usery Mountain Preserve,Desert,24,B,UP24B,46,21,26,23,30,68.39,March,EM
UP,7,Usery Mountain Preserve,Desert,25,G,UP25G,40,11,18,11,26,38.88,March,EM
UP,7,Usery Mountain Preserve,Desert,26,R,UP26R,29,34,34,35,34,58.92,March,EM
UP,7,Usery Mountain Preserve,Desert,27,O,UP27O,46,31,35,35,35,93.5,March,EM
UP,7,Usery Mountain Preserve,Desert,28,R,UP28R,42,27,24,20,21,57.28,March,EM
UP,7,Usery Mountain Preserve,Desert,29,R,UP29R,24,22,12,13,11,20.28,March,EM
UP,7,Usery Mountain Preserve,Desert,30,R,UP30R,24,18,16,25,16,26.34,March,EM
UP,7,Usery Mountain Preserve,Desert,31,P,UP31P,34,22,15,16,23,38.04,March,EM
UP,7,Usery Mountain Preserve,Desert,32,O,UP32O,56,24,42,32,38,114.21,March,EM
UP,7,Usery Mountain Preserve,Desert,33,G,UP33G,37,33,26,32,27,64.86,March,EM
UP,7,Usery Mountain Preserve,Desert,34,P,UP34P,43,24,31,26,35,74.26,March,EM
UP,7,Usery Mountain Preserve,Desert,35,G,UP35G,33,23,26,25,31,51.27,March,EM
UP,7,Usery Mountain Preserve,Desert,36,G,UP36G,38,32,24,30,26,63.2,March,EM
UP,7,Usery Mountain Preserve,Desert,37,P,UP37P,30,25,29,31,22,47.44,March,EM
UP,7,Usery Mountain Preserve,Desert,38,P,UP38P,32,26,35,25,30,54.99,March,EM
UP,7,Usery Mountain Preserve,Desert,39,Y,UP39Y,34,32,37,34,34,69.27,March,EM
UP,7,Usery Mountain Preserve,Desert,40,R,UP40R,36,36,21,31,24,59.81,March,EM
UP,7,Usery Mountain Preserve,Desert,41,B,UP41B,33,27,34,30,34,61.22,March,EM
UP,7,Usery Mountain Preserve,Desert,42,R,UP42R,38,18,31,35,33,66.07,March,EM
UP,7,Usery Mountain Preserve,Desert,43,Y,UP43Y,39,18,14,20,21,41.99,March,EM
UP,7,Usery Mountain Preserve,Desert,44,R,UP44R,45,30,24,24,20,65.52,March,EM
UP,7,Usery Mountain Preserve,Desert,45,R,UP45R,30,18,19,20,16,32.15,March,EM
UP,7,Usery Mountain Preserve,Desert,46,O,UP46O,38,40,34,36,53,92.56,March,EM
UP,7,Usery Mountain Preserve,Desert,47,Y,UP47Y,46,14,15,8,16,35.86,March,EM
UP,7,Usery Mountain Preserve,Desert,48,O,UP48O,39,28,24,24,31,61.94,March,EM
UP,7,Usery Mountain Preserve,Desert,49,B,UP49B,40,11,5,7,5,16.26,March,EM
UP,7,Usery Mountain Preserve,Desert,50,O,UP50O,36,24,15,17,34,47.89,March,EM
UP,7,Usery Mountain Preserve,Desert,51,G,UP51G,33,28,37,21,27,55.25,March,EM
UP,7,Usery Mountain Preserve,Desert,52,B,UP52B,23,24,28,29,32,38.27,March,EM
UP,7,Usery Mountain Preserve,Desert,53,Y,UP53Y,36,21,24,21,22,46.8,March,EM
UP,7,Usery Mountain Preserve,Desert,54,B,UP54B,30,15,26,22,21,37.09,March,EM
UP,7,Usery Mountain Preserve,Desert,55,G,UP55G,32,29,24,33,33,56.44,March,EM
UP,7,Usery Mountain Preserve,Desert,56,G,UP56G,40,26,13,31,20,53.3,March,EM
UP,7,Usery Mountain Preserve,Desert,57,Y,UP57Y,36,20,20,27,23,47.89,March,EM
UP,7,Usery Mountain Preserve,Desert,58,O,UP58O,34,24,18,14,32,44.16,March,EM
UP,7,Usery Mountain Preserve,Desert,59,Y,UP59Y,35,17,24,24,36,52.32,March,EM
UP,7,Usery Mountain Preserve,Desert,60,G,UP60G,36,22,23,22,20,46.26,March,EM
UP,7,Usery Mountain Preserve,Desert,1,R,UP01R,38,37,21,21,28,60.33,April,CB
UP,7,Usery Mountain Preserve,Desert,2,Y,UP02Y,45,30,17,14,24,56.69,April,CB
UP,7,Usery Mountain Preserve,Desert,3,G,UP03G,38,26,14,26,13,44.31,April,CB
UP,7,Usery Mountain Preserve,Desert,4,O,UP04O,44,39,6,18,18,52.76,April,CB
UP,7,Usery Mountain Preserve,Desert,5,B,UP05B,41,25,25,23,17,54.66,April,CB
UP,7,Usery Mountain Preserve,Desert,6,P,UP06P,29,27,17,22,14,34.09,April,CB
UP,7,Usery Mountain Preserve,Desert,7,G,UP07G,47,22,19,12,14,46.52,April,CB
UP,7,Usery Mountain Preserve,Desert,8,B,UP08B,35,26,12,26,18,42.33,April,CB
UP,7,Usery Mountain Preserve,Desert,9,B,UP09B,27,23,19,19,24,33.72,April,CB
UP,7,Usery Mountain Preserve,Desert,10,B,UP10B,38,33,28,25,20,59.75,April,CB
UP,7,Usery Mountain Preserve,Desert,11,P,UP11P,21,24,22,29,27,31.44,April,CB
UP,7,Usery Mountain Preserve,Desert,12,B,UP12B,38,31,17,7,12,37.48,April,CB
UP,7,Usery Mountain Preserve,Desert,13,R,UP13R,45,23,29,18,29,66.2,April,CB
UP,7,Usery Mountain Preserve,Desert,14,O,UP14O,25,31,19,12,12,27.08,April,CB
UP,7,Usery Mountain Preserve,Desert,15,Y,UP15Y,35,38,15,15,16,43.38,April,CB
UP,7,Usery Mountain Preserve,Desert,16,P,UP16P,40,26,27,5,21,46.68,April,CB
UP,7,Usery Mountain Preserve,Desert,17,P,UP17P,30,40,33,25,29,56.47,April,CB
UP,7,Usery Mountain Preserve,Desert,18,P,UP18P,28,26,15,17,18,31.23,April,CB
UP,7,Usery Mountain Preserve,Desert,19,P,UP19P,24,27,24,20,14,29.91,April,CB
UP,7,Usery Mountain Preserve,Desert,20,Y,UP20Y,42,33,24,27,32,72.51,April,CB
UP,7,Usery Mountain Preserve,Desert,21,O,UP21O,49,54,38,13,38,104.93,April,CB
UP,7,Usery Mountain Preserve,Desert,22,O,UP22O,42,17,9,14,10,30.81,April,CB
UP,7,Usery Mountain Preserve,Desert,23,Y,UP23Y,29,19,21,13,14,28.47,April,CB
UP,7,Usery Mountain Preserve,Desert,24,B,UP24B,56,25,22,22,19,73.36,April,CB
UP,7,Usery Mountain Preserve,Desert,25,G,UP25G,37,24,9,17,12,33.71,April,CB
UP,7,Usery Mountain Preserve,Desert,26,R,UP26R,27,32,30,27,31,47.89,April,CB
UP,7,Usery Mountain Preserve,Desert,27,O,UP27O,46,37,27,32,25,83.02,April,CB
UP,7,Usery Mountain Preserve,Desert,28,R,UP28R,41,27,19,13,22,49.1,April,CB
UP,7,Usery Mountain Preserve,Desert,29,R,UP29R,27,22,21,8,13,25.27,April,CB
UP,7,Usery Mountain Preserve,Desert,30,R,UP30R,26,23,22,17,15,29.35,April,CB
UP,7,Usery Mountain Preserve,Desert,31,P,UP31P,33,28,15,16,17,36.91,April,CB
UP,7,Usery Mountain Preserve,Desert,32,O,UP32O,57,44,29,38,35,124.98,April,CB
UP,7,Usery Mountain Preserve,Desert,33,G,UP33G,38,33,28,21,18,56.32,April,CB
UP,7,Usery Mountain Preserve,Desert,34,P,UP34P,34,31,19,41,24,57.97,April,CB
UP,7,Usery Mountain Preserve,Desert,35,G,UP35G,33,32,28,18,20,47.8,April,CB
UP,7,Usery Mountain Preserve,Desert,36,G,UP36G,26,25,29,32,36,46.86,April,CB
UP,7,Usery Mountain Preserve,Desert,37,P,UP37P,32,36,22,31,33,57.88,April,CB
UP,7,Usery Mountain Preserve,Desert,38,P,UP38P,32,36,27,31,31,59.33,April,CB
UP,7,Usery Mountain Preserve,Desert,39,Y,UP39Y,32,44,37,34,34,70.93,April,CB
UP,7,Usery Mountain Preserve,Desert,40,R,UP40R,38,27,14,22,19,46.02,April,CB
UP,7,Usery Mountain Preserve,Desert,41,B,UP41B,41,42,37,31,34,88.15,April,CB
UP,7,Usery Mountain Preserve,Desert,42,R,UP42R,38,37,18,36,32,69.51,April,CB
UP,7,Usery Mountain Preserve,Desert,43,Y,UP43Y,37,28,19,27,21,52.02,April,CB
UP,7,Usery Mountain Preserve,Desert,44,R,UP44R,47,28,22,24,18,64.22,April,CB
UP,7,Usery Mountain Preserve,Desert,45,R,UP45R,36,27,17,17,19,42.48,April,CB
UP,7,Usery Mountain Preserve,Desert,46,O,UP46O,41,51,40,53,43,114.99,April,CB
UP,7,Usery Mountain Preserve,Desert,47,Y,UP47Y,44,23,13,17,11,41.52,April,CB
UP,7,Usery Mountain Preserve,Desert,48,O,UP48O,36,27,22,24,25,52.22,April,CB
UP,7,Usery Mountain Preserve,Desert,49,B,UP49B,42,14,17,13,12,34.57,April,CB
UP,7,Usery Mountain Preserve,Desert,50,O,UP50O,40,35,14,17,31,57.52,April,CB
UP,7,Usery Mountain Preserve,Desert,51,G,UP51G,34,37,28,28,22,57.97,April,CB
UP,7,Usery Mountain Preserve,Desert,52,B,UP52B,24,37,30,24,19,38.88,April,CB
UP,7,Usery Mountain Preserve,Desert,53,Y,UP53Y,36,22,26,21,24,49.51,April,CB
UP,7,Usery Mountain Preserve,Desert,54,B,UP54B,25,22,17,22,17,28.57,April,CB
UP,7,Usery Mountain Preserve,Desert,55,G,UP55G,31,36,31,32,25,56.98,April,CB
UP,7,Usery Mountain Preserve,Desert,56,G,UP56G,38,30,14,23,13,44.88,April,CB
UP,7,Usery Mountain Preserve,Desert,57,Y,UP57Y,31,32,24,19,22,44.39,April,CB
UP,7,Usery Mountain Preserve,Desert,58,O,UP58O,33,38,19,18,31,51.77,April,CB
UP,7,Usery Mountain Preserve,Desert,59,Y,UP59Y,40,32,24,20,21,57.52,April,CB
UP,7,Usery Mountain Preserve,Desert,60,G,UP60G,39,26,24,21,27,56.65,April,CB
UP,7,Usery Mountain Preserve,Desert,1,R,UP01R,35,29,31,31,26,60.76,May,EM
UP,7,Usery Mountain Preserve,Desert,2,Y,UP02Y,42,22,24,22,23,56.65,May,EM
UP,7,Usery Mountain Preserve,Desert,3,G,UP03G,38,18,26,33,27,58.61,May,EM
UP,7,Usery Mountain Preserve,Desert,4,O,UP04O,44,19,12,36,10,50.11,May,EM
UP,7,Usery Mountain Preserve,Desert,5,B,UP05B,39,22,19,34,24,57.24,May,EM
UP,7,Usery Mountain Preserve,Desert,6,P,UP06P,34,24,30,31,19,52.34,May,EM
UP,7,Usery Mountain Preserve,Desert,7,G,UP07G,47,15,15,21,19,48.64,May,EM
UP,7,Usery Mountain Preserve,Desert,8,B,UP08B,35,22,18,26,23,46.01,May,EM
UP,7,Usery Mountain Preserve,Desert,9,B,UP09B,26,28,30,26,27,42.57,May,EM
UP,7,Usery Mountain Preserve,Desert,10,B,UP10B,38,23,27,32,23,59.18,May,EM
UP,7,Usery Mountain Preserve,Desert,11,P,UP11P,23,29,31,37,26,41.72,May,EM
UP,7,Usery Mountain Preserve,Desert,12,B,UP12B,39,18,22,15,23,44.91,May,EM
UP,7,Usery Mountain Preserve,Desert,13,R,UP13R,41,27,25,33,22,65.17,May,EM
UP,7,Usery Mountain Preserve,Desert,14,O,UP14O,24,15,16,25,7,22.06,May,EM
UP,7,Usery Mountain Preserve,Desert,15,Y,UP15Y,37,18,18,23,48,58.71,May,EM
UP,7,Usery Mountain Preserve,Desert,16,P,UP16P,37,21,10,26,13,38.13,May,EM
UP,7,Usery Mountain Preserve,Desert,17,P,UP17P,31,26,31,42,37,62.59,May,EM
UP,7,Usery Mountain Preserve,Desert,18,P,UP18P,27,29,15,15,14,28.89,May,EM
UP,7,Usery Mountain Preserve,Desert,19,P,UP19P,26,27,26,27,27,41.01,May,EM
UP,7,Usery Mountain Preserve,Desert,20,Y,UP20Y,42,31,28,30,35,77.6,May,EM
UP,7,Usery Mountain Preserve,Desert,21,O,UP21O,48,32,11,34,24,72.15,May,EM
UP,7,Usery Mountain Preserve,Desert,22,O,UP22O,40,10,10,12,8,23.36,May,EM
UP,7,Usery Mountain Preserve,Desert,23,Y,UP23Y,33,16,20,17,21,35.92,May,EM
UP,7,Usery Mountain Preserve,Desert,24,B,UP24B,47,28,31,29,34,85.57,May,EM
UP,7,Usery Mountain Preserve,Desert,25,G,UP25G,13,22,9,8,15,10.11,May,EM
UP,7,Usery Mountain Preserve,Desert,26,R,UP26R,29,26,35,38,36,58.05,May,EM
UP,7,Usery Mountain Preserve,Desert,27,O,UP27O,48,27,32,31,32,87.43,May,EM
UP,7,Usery Mountain Preserve,Desert,28,R,UP28R,36,19,31,16,24,47.89,May,EM
UP,7,Usery Mountain Preserve,Desert,29,R,UP29R,25,17,15,10,19,22.25,May,EM
UP,7,Usery Mountain Preserve,Desert,30,R,UP30R,17,22,18,22,22,20.81,May,EM
UP,7,Usery Mountain Preserve,Desert,31,P,UP31P,25,21,19,16,27,30.44,May,EM
UP,7,Usery Mountain Preserve,Desert,32,O,UP32O,55,32,24,27,32,94.55,May,EM
